"state","sex","year","age","f12","gkv.pop","rate","rate.age.std"
"Schleswig-Holstein","total",2012,"35-44",562,307181,1.82954023849131,NA
"Schleswig-Holstein","total",2012,"45-64",495,701520,0.705610673965104,NA
"Schleswig-Holstein","total",2013,"15-19",452,134706,3.35545558475495,NA
"Schleswig-Holstein","total",2013,"15-64",3827,1547013,2.47379950911854,2.53298401689326
"Schleswig-Holstein","total",2013,"20-24",718,139997,5.12868132888562,NA
"Schleswig-Holstein","total",2013,"25-29",780,132299,5.89573617336488,NA
"Schleswig-Holstein","total",2013,"30-34",576,131859,4.36830250494847,NA
"Schleswig-Holstein","total",2013,"35-44",693,294113,2.35623722854821,NA
"Schleswig-Holstein","total",2013,"45-64",608,714039,0.851494106064235,NA
"Schleswig-Holstein","total",2014,"15-19",573,135089,4.24164809866088,NA
"Schleswig-Holstein","total",2014,"15-64",4485,1558721,2.87735906554156,2.93380857219695
"Schleswig-Holstein","total",2014,"20-24",866,140227,6.17570082794326,NA
"Schleswig-Holstein","total",2014,"25-29",862,136668,6.30725553897035,NA
"Schleswig-Holstein","total",2014,"30-34",644,134218,4.79816418066131,NA
"Schleswig-Holstein","total",2014,"35-44",835,285896,2.9206424713882,NA
"Schleswig-Holstein","total",2014,"45-64",705,726623,0.970241789758926,NA
"Schleswig-Holstein","total",2015,"15-19",573,135657,4.22388818859329,NA
"Schleswig-Holstein","total",2015,"15-64",4963,1569452,3.16225026314918,3.23830882846982
"Schleswig-Holstein","total",2015,"20-24",928,138693,6.6910370386393,NA
"Schleswig-Holstein","total",2015,"25-29",907,141174,6.42469576550923,NA
"Schleswig-Holstein","total",2015,"30-34",738,134793,5.47506176136743,NA
"Schleswig-Holstein","total",2015,"35-44",953,283537,3.36111336439336,NA
"Schleswig-Holstein","total",2015,"45-64",864,735598,1.17455458008314,NA
"Schleswig-Holstein","total",2016,"15-19",521,133995,3.88820478376059,NA
"Schleswig-Holstein","total",2016,"15-64",5526,1584423,3.48770498787256,3.58263018038417
"Schleswig-Holstein","total",2016,"20-24",1067,140020,7.62033995143551,NA
"Schleswig-Holstein","total",2016,"25-29",968,145550,6.65063552043971,NA
"Schleswig-Holstein","total",2016,"30-34",857,137596,6.22837873193988,NA
"Schleswig-Holstein","total",2016,"35-44",1100,282944,3.88769509160823,NA
"Schleswig-Holstein","total",2016,"45-64",1013,744318,1.36097743168914,NA
"Schleswig-Holstein","total",2017,"15-19",613,131938,4.64612166320545,NA
"Schleswig-Holstein","total",2017,"15-64",6136,1602077,3.83002814471464,3.91722980696947
"Schleswig-Holstein","total",2017,"20-24",1159,143092,8.09968411930786,NA
"Schleswig-Holstein","total",2017,"25-29",1038,148376,6.99574055103251,NA
"Schleswig-Holstein","total",2017,"30-34",959,141972,6.75485306961936,NA
"Schleswig-Holstein","total",2017,"35-44",1254,286601,4.3754208812949,NA
"Schleswig-Holstein","total",2017,"45-64",1113,750098,1.48380611600084,NA
"Schleswig-Holstein","total",2018,"15-19",623,129237,4.82060091150367,NA
"Schleswig-Holstein","total",2018,"15-64",6686,1608507,4.15664961358577,4.25030771818331
"Schleswig-Holstein","total",2018,"20-24",1215,142573,8.52195015886599,NA
"Schleswig-Holstein","total",2018,"25-29",1080,147662,7.31400089393344,NA
"Schleswig-Holstein","total",2018,"30-34",1069,146609,7.29150325014153,NA
"Schleswig-Holstein","total",2018,"35-44",1406,290351,4.8424148702777,NA
"Schleswig-Holstein","total",2018,"45-64",1293,752075,1.71924342651996,NA
"Schleswig-Holstein","total",2019,"15-19",644,125963,5.11261243380993,NA
"Schleswig-Holstein","total",2019,"15-64",7201,1606271,4.48305422932992,4.58790973897693
"Schleswig-Holstein","total",2019,"20-24",1300,141535,9.18500724202494,NA
"Schleswig-Holstein","total",2019,"25-29",1106,144917,7.63195484311709,NA
"Schleswig-Holstein","total",2019,"30-34",1151,149288,7.70992980011789,NA
"Schleswig-Holstein","total",2019,"35-44",1599,293271,5.45229497631883,NA
"Schleswig-Holstein","total",2019,"45-64",1401,751297,1.86477518211839,NA
"Schleswig-Holstein","total",2020,"15-19",570,122637,4.64786320604711,NA
"Schleswig-Holstein","total",2020,"15-64",7533,1612543,4.67150333355452,4.77110938965669
"Schleswig-Holstein","total",2020,"20-24",1344,142809,9.41117156481734,NA
"Schleswig-Holstein","total",2020,"25-29",1149,142800,8.04621848739496,NA
"Schleswig-Holstein","total",2020,"30-34",1188,154062,7.7111812127585,NA
"Schleswig-Holstein","total",2020,"35-44",1719,297864,5.77109016195311,NA
"Schleswig-Holstein","total",2020,"45-64",1563,752371,2.07743254325326,NA
"Schleswig-Holstein","total",2021,"15-19",502,120232,4.17526116175394,NA
"Schleswig-Holstein","total",2021,"15-64",7963,1611499,4.94136204862678,5.05638379907321
"Schleswig-Holstein","total",2021,"20-24",1360,139046,9.78093580541691,NA
"Schleswig-Holstein","total",2021,"25-29",1268,141819,8.940974058483,NA
"Schleswig-Holstein","total",2021,"30-34",1174,155761,7.53718838476897,NA
"Schleswig-Holstein","total",2021,"35-44",1972,302577,6.51734930282209,NA
"Schleswig-Holstein","total",2021,"45-64",1687,752064,2.24316015658242,NA
"Schleswig-Holstein","women",2009,"15-19",64,68810,0.930097369568377,NA
"Schleswig-Holstein","women",2009,"15-64",567,807630,0.702054158463653,0.704224133547333
"Schleswig-Holstein","women",2009,"20-24",134,69400,1.93083573487032,NA
"Schleswig-Holstein","women",2009,"25-29",113,66786,1.69197137124547,NA
"Schleswig-Holstein","women",2009,"30-34",95,66730,1.4236475348419,NA
"Schleswig-Holstein","women",2009,"35-44",91,189778,0.479507635236961,NA
"Schleswig-Holstein","women",2009,"45-64",70,346126,0.202238491185291,NA
"Schleswig-Holstein","women",2010,"15-19",71,67176,1.05692509229487,NA
"Schleswig-Holstein","women",2010,"15-64",654,810542,0.806867503472985,0.807510897145628
"Schleswig-Holstein","women",2010,"20-24",155,71004,2.18297560700806,NA
"Schleswig-Holstein","women",2010,"25-29",123,65976,1.86431429610768,NA
"Schleswig-Holstein","women",2010,"30-34",98,67750,1.44649446494465,NA
"Schleswig-Holstein","women",2010,"35-44",113,180869,0.624761567764515,NA
"Schleswig-Holstein","women",2010,"45-64",94,357767,0.262740834118295,NA
"Schleswig-Holstein","women",2011,"15-19",74,66618,1.11081089195112,NA
"Schleswig-Holstein","women",2011,"15-64",695,811745,0.856180204374527,0.862434213036852
"Schleswig-Holstein","women",2011,"20-24",140,71090,1.9693346462231,NA
"Schleswig-Holstein","women",2011,"25-29",148,66288,2.23268163166787,NA
"Schleswig-Holstein","women",2011,"30-34",99,68292,1.44965735371639,NA
"Schleswig-Holstein","women",2011,"35-44",130,172257,0.754686311731889,NA
"Schleswig-Holstein","women",2011,"45-64",104,367200,0.28322440087146,NA
"Schleswig-Holstein","women",2012,"15-19",96,66063,1.45315834884883,NA
"Schleswig-Holstein","women",2012,"15-64",739,809282,0.913155117746348,0.921825753772846
"Schleswig-Holstein","women",2012,"20-24",152,70428,2.15823252115636,NA
"Schleswig-Holstein","women",2012,"25-29",153,66000,2.31818181818182,NA
"Schleswig-Holstein","women",2012,"30-34",109,68841,1.58335875423076,NA
"Schleswig-Holstein","women",2012,"35-44",122,163422,0.746533514459498,NA
"Schleswig-Holstein","women",2012,"45-64",107,374528,0.285692925495557,NA
"Schleswig-Holstein","women",2013,"15-19",142,65464,2.16913112550409,NA
"Schleswig-Holstein","women",2013,"15-64",917,807909,1.13502882131527,1.14352163557299
"Schleswig-Holstein","women",2013,"20-24",153,69323,2.20705970601388,NA
"Schleswig-Holstein","women",2013,"25-29",194,67252,2.88467257479331,NA
"Schleswig-Holstein","women",2013,"30-34",119,69042,1.7235885403088,NA
"Schleswig-Holstein","women",2013,"35-44",161,156093,1.03143638728194,NA
"Schleswig-Holstein","women",2013,"45-64",148,380735,0.388721814385334,NA
"Schleswig-Holstein","women",2014,"15-19",180,65864,2.73290416616057,NA
"Schleswig-Holstein","women",2014,"15-64",1055,811695,1.29974929006585,1.30639940474643
"Schleswig-Holstein","women",2014,"20-24",204,68962,2.95815086569415,NA
"Schleswig-Holstein","women",2014,"25-29",208,68941,3.01707256929839,NA
"Schleswig-Holstein","women",2014,"30-34",146,69619,2.09712865740674,NA
"Schleswig-Holstein","women",2014,"35-44",167,151286,1.10386949222003,NA
"Schleswig-Holstein","women",2014,"45-64",150,387023,0.387573865119127,NA
"Schleswig-Holstein","women",2015,"15-19",174,66139,2.63082296375815,NA
"Schleswig-Holstein","women",2015,"15-64",1182,814926,1.45043844471768,1.46841684393874
"Schleswig-Holstein","women",2015,"20-24",216,67889,3.18166418712899,NA
"Schleswig-Holstein","women",2015,"25-29",222,70582,3.14527783287524,NA
"Schleswig-Holstein","women",2015,"30-34",166,69330,2.39434588201356,NA
"Schleswig-Holstein","women",2015,"35-44",206,149569,1.37729074875141,NA
"Schleswig-Holstein","women",2015,"45-64",198,391417,0.505854370147439,NA
"Schleswig-Holstein","women",2016,"15-19",179,65328,2.7400195934362,NA
"Schleswig-Holstein","women",2016,"15-64",1323,819196,1.61499812010801,1.64193011351378
"Schleswig-Holstein","women",2016,"20-24",241,68067,3.54062908604757,NA
"Schleswig-Holstein","women",2016,"25-29",234,71684,3.26432676747949,NA
"Schleswig-Holstein","women",2016,"30-34",195,70063,2.78320939725675,NA
"Schleswig-Holstein","women",2016,"35-44",236,148384,1.59046797498383,NA
"Schleswig-Holstein","women",2016,"45-64",238,395670,0.601511360477165,NA
"Schleswig-Holstein","women",2017,"15-19",181,64336,2.81335488684407,NA
"Schleswig-Holstein","women",2017,"15-64",1460,824554,1.77065419608661,1.80144801103886
"Schleswig-Holstein","women",2017,"20-24",279,68628,4.06539604826019,NA
"Schleswig-Holstein","women",2017,"25-29",262,72402,3.61868456672468,NA
"Schleswig-Holstein","women",2017,"30-34",214,71418,2.9964434736341,NA
"Schleswig-Holstein","women",2017,"35-44",266,149478,1.77952608410602,NA
"Schleswig-Holstein","women",2017,"45-64",258,398292,0.647765960651984,NA
"Schleswig-Holstein","women",2018,"15-19",158,62667,2.52126318477029,NA
"Schleswig-Holstein","women",2018,"15-64",1546,825494,1.87281797323784,1.91018884968221
"Schleswig-Holstein","women",2018,"20-24",324,68248,4.74739186496308,NA
"Schleswig-Holstein","women",2018,"25-29",239,71750,3.33101045296167,NA
"Schleswig-Holstein","women",2018,"30-34",234,72959,3.20728080154607,NA
"Schleswig-Holstein","women",2018,"35-44",290,150716,1.92414873006184,NA
"Schleswig-Holstein","women",2018,"45-64",301,399154,0.754094910736207,NA
"Schleswig-Holstein","women",2019,"15-19",181,61241,2.95553632370471,NA
"Schleswig-Holstein","women",2019,"15-64",1699,824432,2.060812777767,2.10812058693901
"Schleswig-Holstein","women",2019,"20-24",322,67783,4.75045365357095,NA
"Schleswig-Holstein","women",2019,"25-29",240,70426,3.40783233464914,NA
"Schleswig-Holstein","women",2019,"30-34",275,74215,3.70545038065081,NA
"Schleswig-Holstein","women",2019,"35-44",347,152101,2.28137882065207,NA
"Schleswig-Holstein","women",2019,"45-64",334,398666,0.837794043133851,NA
"Schleswig-Holstein","women",2020,"15-19",166,59607,2.78490781284077,NA
"Schleswig-Holstein","women",2020,"15-64",1761,826584,2.13045498098197,2.17534709547687
"Schleswig-Holstein","women",2020,"20-24",326,68506,4.7587072665168,NA
"Schleswig-Holstein","women",2020,"25-29",257,69317,3.70760419521907,NA
"Schleswig-Holstein","women",2020,"30-34",262,76161,3.44008088129095,NA
"Schleswig-Holstein","women",2020,"35-44",386,154048,2.50571250519319,NA
"Schleswig-Holstein","women",2020,"45-64",364,398945,0.912406472070085,NA
"Schleswig-Holstein","women",2021,"15-19",159,58278,2.72830227530114,NA
"Schleswig-Holstein","women",2021,"15-64",1944,825107,2.35605806277246,2.41310027627105
"Schleswig-Holstein","women",2021,"20-24",359,66579,5.39209059913787,NA
"Schleswig-Holstein","women",2021,"25-29",309,68867,4.48690955029259,NA
"Schleswig-Holstein","women",2021,"30-34",269,76884,3.49877737890849,NA
"Schleswig-Holstein","women",2021,"35-44",449,155804,2.88182588380273,NA
"Schleswig-Holstein","women",2021,"45-64",399,398695,1.00076499579879,NA
"Thüringen","men",2009,"15-19",48,40269,1.19198390821724,NA
"Thüringen","men",2009,"15-64",621,651158,0.953685587829682,0.939386992690055
"Thüringen","men",2009,"20-24",201,67995,2.95609971321421,NA
"Thüringen","men",2009,"25-29",155,66026,2.34756005210069,NA
"Thüringen","men",2009,"30-34",71,54098,1.31243299197752,NA
"Thüringen","men",2009,"35-44",55,126247,0.43565391652871,NA
"Thüringen","men",2009,"45-64",91,296523,0.306890190642884,NA
"Thüringen","men",2010,"15-19",32,33728,0.94876660341556,NA
"Thüringen","men",2010,"15-64",690,642220,1.07439818130859,1.07171848851851
"Thüringen","men",2010,"20-24",206,65748,3.13317515361684,NA
"Thüringen","men",2010,"25-29",196,65090,3.01121524043632,NA
"Thüringen","men",2010,"30-34",106,56914,1.86245914889131,NA
"Thüringen","men",2010,"35-44",61,119913,0.508702142386564,NA
"Thüringen","men",2010,"45-64",89,300827,0.295851103790551,NA
"Thüringen","men",2011,"15-19",37,32397,1.14208105688798,NA
"Thüringen","men",2011,"15-64",728,634432,1.14748310299607,1.17350192194926
"Thüringen","men",2011,"20-24",196,59334,3.3033336704082,NA
"Thüringen","men",2011,"25-29",198,64469,3.07124354340846,NA
"Thüringen","men",2011,"30-34",121,59073,2.0483131041254,NA
"Thüringen","men",2011,"35-44",79,114390,0.690619809423901,NA
"Thüringen","men",2011,"45-64",97,304769,0.318273840187158,NA
"Thüringen","men",2012,"15-19",37,32913,1.12417585756388,NA
"Thüringen","men",2012,"15-64",707,626243,1.12895473482338,1.18776676249794
"Thüringen","men",2012,"20-24",178,51790,3.4369569414945,NA
"Thüringen","men",2012,"25-29",183,63985,2.86004532312261,NA
"Thüringen","men",2012,"30-34",139,60772,2.28723754360561,NA
"Thüringen","men",2012,"35-44",87,111737,0.77861406696081,NA
"Thüringen","men",2012,"45-64",83,305046,0.272090110999653,NA
"Thüringen","men",2013,"15-19",38,34000,1.11764705882353,NA
"Thüringen","men",2013,"15-64",826,619029,1.33434782538459,1.42431580437958
"Thüringen","men",2013,"20-24",155,44644,3.47191111907535,NA
"Thüringen","men",2013,"25-29",245,63442,3.86179502537751,NA
"Thüringen","men",2013,"30-34",179,61654,2.90329905602232,NA
"Thüringen","men",2013,"35-44",116,110107,1.053520666261,NA
"Thüringen","men",2013,"45-64",93,305182,0.30473619020781,NA
"Thüringen","men",2014,"15-19",72,36005,1.99972226079711,NA
"Thüringen","men",2014,"15-64",940,614198,1.53045109231876,1.68103254558313
"Thüringen","men",2014,"20-24",165,38702,4.26334556353677,NA
"Thüringen","men",2014,"25-29",258,62931,4.09972827382371,NA
"Thüringen","men",2014,"30-34",199,62497,3.18415283933629,NA
"Thüringen","men",2014,"35-44",151,109755,1.37579153569313,NA
"Thüringen","men",2014,"45-64",95,304308,0.312183708611013,NA
"Thüringen","men",2015,"15-19",106,37476,2.82847689187747,NA
"Thüringen","men",2015,"15-64",1154,609232,1.89418809254931,2.11924621601995
"Thüringen","men",2015,"20-24",179,33858,5.28678598854037,NA
"Thüringen","men",2015,"25-29",296,62447,4.74001953656701,NA
"Thüringen","men",2015,"30-34",255,62548,4.07686896463516,NA
"Thüringen","men",2015,"35-44",213,110294,1.93120205994886,NA
"Thüringen","men",2015,"45-64",105,302609,0.346982409644128,NA
"Thüringen","men",2016,"15-19",151,38996,3.87219201969433,NA
"Thüringen","men",2016,"15-64",1408,606799,2.32037297358763,2.60064078282899
"Thüringen","men",2016,"20-24",205,33810,6.06329488317066,NA
"Thüringen","men",2016,"25-29",311,58574,5.30952299655137,NA
"Thüringen","men",2016,"30-34",337,63642,5.29524527827535,NA
"Thüringen","men",2016,"35-44",281,111146,2.52820614327101,NA
"Thüringen","men",2016,"45-64",123,300631,0.409139443370777,NA
"Thüringen","men",2017,"15-19",187,39904,4.68624699278268,NA
"Thüringen","men",2017,"15-64",1797,604110,2.97462382678651,3.32433233945313
"Thüringen","men",2017,"20-24",275,35980,7.64313507504169,NA
"Thüringen","men",2017,"25-29",365,53489,6.82383293761334,NA
"Thüringen","men",2017,"30-34",414,64203,6.44829680856035,NA
"Thüringen","men",2017,"35-44",401,113431,3.53518879318705,NA
"Thüringen","men",2017,"45-64",155,297103,0.52170459402968,NA
"Thüringen","men",2018,"15-19",203,40655,4.99323576435863,NA
"Thüringen","men",2018,"15-64",2125,599489,3.54468555719955,3.96418016249611
"Thüringen","men",2018,"20-24",377,38036,9.91166263539804,NA
"Thüringen","men",2018,"25-29",355,47442,7.48282112895746,NA
"Thüringen","men",2018,"30-34",481,64397,7.4692920477662,NA
"Thüringen","men",2018,"35-44",539,117131,4.60168529253571,NA
"Thüringen","men",2018,"45-64",170,291828,0.58253491782831,NA
"Thüringen","men",2019,"15-19",218,41067,5.30839847079163,NA
"Thüringen","men",2019,"15-64",2433,592688,4.10502659071889,4.55163758928106
"Thüringen","men",2019,"20-24",447,40007,11.1730447171745,NA
"Thüringen","men",2019,"25-29",350,42012,8.33095306103018,NA
"Thüringen","men",2019,"30-34",535,63402,8.4382196145232,NA
"Thüringen","men",2019,"35-44",653,119990,5.44212017668139,NA
"Thüringen","men",2019,"45-64",230,286210,0.803605744034101,NA
"Thüringen","men",2020,"15-19",203,40889,4.96466042211842,NA
"Thüringen","men",2020,"15-64",2553,587937,4.34230198133473,4.81428507580541
"Thüringen","men",2020,"20-24",486,41566,11.6922484723091,NA
"Thüringen","men",2020,"25-29",367,37707,9.73294083326703,NA
"Thüringen","men",2020,"30-34",505,62754,8.04729578990981,NA
"Thüringen","men",2020,"35-44",747,123622,6.0426137742473,NA
"Thüringen","men",2020,"45-64",245,281399,0.870649860162972,NA
"Thüringen","men",2021,"15-19",153,40680,3.76106194690265,NA
"Thüringen","men",2021,"15-64",2676,579344,4.61901737137176,5.07377991599358
"Thüringen","men",2021,"20-24",490,42241,11.6001041642007,NA
"Thüringen","men",2021,"25-29",379,36795,10.300312542465,NA
"Thüringen","men",2021,"30-34",489,57944,8.43918265911915,NA
"Thüringen","men",2021,"35-44",875,126156,6.93585719268208,NA
"Thüringen","men",2021,"45-64",290,275528,1.05252460729944,NA
"Thüringen","total",2009,"15-19",69,78723,0.876490987386151,NA
"Thüringen","total",2009,"15-64",820,1305983,0.62787953595108,0.621683341444541
"Thüringen","total",2009,"20-24",253,131967,1.91714595315496,NA
"Thüringen","total",2009,"25-29",198,125352,1.57955198161976,NA
"Thüringen","total",2009,"30-34",98,105023,0.93312893366215,NA
"Thüringen","total",2009,"35-44",86,254254,0.338244432732622,NA
"Thüringen","total",2009,"45-64",116,610664,0.189957161384984,NA
"Thüringen","total",2010,"15-19",54,65788,0.820818386331854,NA
"Thüringen","total",2010,"15-64",922,1288247,0.715701259152942,0.717974572561642
"Thüringen","total",2010,"20-24",272,128093,2.12345717564582,NA
"Thüringen","total",2010,"25-29",243,123886,1.96148071614226,NA
"Thüringen","total",2010,"30-34",140,110441,1.26764516800826,NA
"Thüringen","total",2010,"35-44",96,240216,0.399640323708662,NA
"Thüringen","total",2010,"45-64",117,619823,0.188763566372981,NA
"Thüringen","total",2011,"15-19",59,63327,0.931672114579879,NA
"Thüringen","total",2011,"15-64",950,1273881,0.745752546744947,0.766510026690076
"Thüringen","total",2011,"20-24",234,116302,2.01200323296246,NA
"Thüringen","total",2011,"25-29",256,123092,2.07974523120918,NA
"Thüringen","total",2011,"30-34",156,114614,1.36109026820458,NA
"Thüringen","total",2011,"35-44",117,228793,0.511379281708794,NA
"Thüringen","total",2011,"45-64",128,627753,0.203901853117389,NA
"Thüringen","total",2012,"15-19",61,64260,0.94926859632742,NA
"Thüringen","total",2012,"15-64",940,1256966,0.747832479160136,0.786819845539866
"Thüringen","total",2012,"20-24",227,101944,2.22671270501452,NA
"Thüringen","total",2012,"25-29",234,122831,1.90505654110119,NA
"Thüringen","total",2012,"30-34",172,117295,1.46638816658852,NA
"Thüringen","total",2012,"35-44",129,222284,0.580338665850893,NA
"Thüringen","total",2012,"45-64",117,628352,0.18620136484009,NA
"Thüringen","total",2013,"15-19",69,66384,1.03940708604483,NA
"Thüringen","total",2013,"15-64",1113,1241695,0.89635538517913,0.959152896850522
"Thüringen","total",2013,"20-24",213,87667,2.42964855646937,NA
"Thüringen","total",2013,"25-29",307,122329,2.50962568156365,NA
"Thüringen","total",2013,"30-34",225,118918,1.89206007500967,NA
"Thüringen","total",2013,"35-44",165,217999,0.756884205890853,NA
"Thüringen","total",2013,"45-64",134,628398,0.213240653216592,NA
